State,Year,Stn-Comm-CO2,Stn-Comm-CH4,Stn-Comm-N2O,Stn-Elec-CO2,Stn-Elec-CH4,Stn-Elec-N2O,Stn-Coke-CO2,Stn-Coke-CH4,Stn-Coke-N2O,Stn-Indu-CO2,Stn-Indu-CH4,Stn-Indu-N2O,Stn-Petr-CO2,Stn-Petr-CH4,Stn-Petr-N2O,Stn-NatG-CO2,Stn-NatG-CH4,Stn-NatG-N2O,Stn-TOT-CO2,Stn-TOT-CH4,Stn-TOT-N2O,Mob-MGas-CO2,Mob-MGas-CH4,Mob-MGas-N2O,Mob-AGas-CO2,Mob-AGas-CH4,Mob-AGas-N2O,Mob-JetK-CO2,Mob-JetK-CH4,Mob-JetK-N2O,Mob-DslO-CO2,Mob-DslO-CH4,Mob-DslO-N2O,Mob-RFO-CO2,Mob-RFO-CH4,Mob-RFO-N2O,Mob-LPG-CO2,Mob-LPG-CH4,Mob-LPG-N2O,Mob-TOT-CO2,Mob-TOT-CH4,Mob-TOT-N2O,PtS-all-CO2,PtS-all-CH4,NGS-all-CO2,NGS-all-CH4,ClM-SurM-CH4,ClM-UngM-CH4,ClM-AbnM-CH4,ClM-TOT-CH4,Dom-TOT-CO2,Dom-TOT-CH4,Dom-TOT-N2O,Exp-TOT-CO2,Exp-TOT-CH4,Exp-TOT-N2O,All-TOT-CO2,All-TOT-CH4,All-TOT-N2O,Bio-TOT-CO2,NET-TOT-CO2
Washington,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.2,-13.2
Washington,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.7,-27.7
Washington,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.2,-16.2
Washington,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5,-14.5
Washington,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-24
Washington,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.7,-16.7
West Virginia,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.000018,0.00002,0.037,0.000018,0.00002,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.015,0.09,0,0,0,0,0.052,0.09,0.00002,0.0016,0.00000075,0.00000087,0.054,0.09,0.000021,-0.4,-0.3
West Virginia,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.000014,0.000016,0.03,0.000014,0.000016,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.016,0.094,0,0,0,0,0.046,0.094,0.000016,0.0012,0.00000058,0.00000067,0.047,0.094,0.000017,-2,-2
West Virginia,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.000013,0.000015,0.027,0.000013,0.000015,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.014,0.082,0,0,0,0,0.041,0.082,0.000015,0.0012,0.00000057,0.00000066,0.042,0.082,0.000016,-1.3,-1.3
West Virginia,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.000014,0.000017,0.031,0.000014,0.000017,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.015,0.078,0,0,0,0,0.046,0.078,0.000017,0.0015,0.00000073,0.00000085,0.048,0.078,0.000018,-4.1,-4.1
West Virginia,2009,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0.000000012,0.000000028,0.024,0.000011,0.000013,0.024,0.000011,0.000013,0.0000297,0.000000043,0.00000055,0.00000007,-,-,0.0000065,-,-,0.0000124,-,0.00000001,0.00000041,-,-,0.000000012,-,-,0.000049,0.000000043,0.00000056,0.0000018,0.000084,0.014,0.075,0,0,0,0,0.038,0.075,0.000014,0.0013,0.00000065,0.00000077,0.039,0.075,0.000014,-2.5,-2.5
West Virginia,2010,0,0,0,0,0,0,0,0,0,0,0,0,0.0000005,4.90E-10,1.20E-09,0.019,0.0000091,0.000011,0.019,0.0000091,0.000011,0.00000121,1.90E-09,2.12E-08,0.000000003,-,-,0.00000027,-,-,0.00000054,-,5.00E-10,0.00000003,-,-,6.30E-10,-,-,0.0000021,1.90E-09,0.000000022,0.000008,0.0001,0.014,0.074,0,0,0,0,0.033,0.074,0.000011,0.0011,0.00000052,0.0000006,0.034,0.074,0.000012,-0.4,-0.4
West Virginia,2011,0,0,0,0,0,0,0,0,0,0,0,0,0.0000008,7.70E-10,1.80E-09,0.022,0.00001,0.000012,0.022,0.00001,0.000012,0.00000203,0.000000003,3.43E-08,0.000000005,-,-,0.00000047,-,-,0.000000956,-,9.00E-10,0.000000032,-,-,1.10E-09,-,-,0.0000035,0.000000003,0.000000035,0.0000077,0.00011,0.015,0.07,0,0,0,0,0.037,0.07,0.000012,0.0015,0.00000073,0.00000085,0.039,0.07,0.000013,-5.7,-5.7
West Virginia,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0000048,0.0000055,0.01,0.0000048,0.0000055,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.015,0.072,0,0,0,0,0.025,0.072,0.0000055,0.00073,0.00000035,0.0000004,0.026,0.072,0.0000059,-4.7,-4.7
West Virginia,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0000047,0.0000055,0.01,0.0000047,0.0000055,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.016,0.072,0,0,0,0,0.026,0.072,0.0000055,0.00069,0.00000033,0.00000038,0.027,0.072,0.0000059,-2.3,-2.3
West Virginia,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0.0000042,0.0000048,0.0088,0.0000042,0.0000048,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.018,0.076,0,0,0,0,0.027,0.076,0.0000048,0.00055,0.00000026,0.00000031,0.027,0.076,0.0000051,-1.9,-1.9
Wisconsin,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4
Wisconsin,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-0.7
Wisconsin,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8
Wisconsin,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-1.5
Wisconsin,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-1.5
Wisconsin,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4
Wisconsin,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,-2.2
Wisconsin,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-2.1
Wisconsin,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,-1.8
Wisconsin,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,-2.2
Wyoming,2005,0.05396,0.000157,0.00027,656.9,1.89,3.3,0,0,0,4.3,0.012,0.022,2,0.002,0.0047,69,0.033,0.038,732.3,1.9,3.4,4.75,0.0088,0.12,0.01,-,-,1.1,-,-,2.06,-,0.001,0.13,-,-,0.0021,-,-,8.1,0.0088,0.12,0.055,0.68,1.3,7.6,3.7,0,0,3.7,741.7,13.9,3.5,15.8,0.038,0.068,757.5,14,3.6,-21.5,736
Wyoming,2006,0.1064,0.00031,0.00053,678.3,1.95,3.4,0,0,0,4.4,0.013,0.022,2,0.0019,0.0046,74,0.035,0.04,758.8,2,3.5,4.93,0.0083,0.116,0.01,-,-,1.1,-,-,2.24,-,0.001,0.18,-,-,0.0024,-,-,8.5,0.0083,0.12,0.013,0.57,1.4,7.9,3.6,0,0,3.6,768.7,14.1,3.6,12.5,0.027,0.05,781.2,14.1,3.6,8.4,789.6
Wyoming,2007,0.0374,0.000109,0.00019,701.7,2.02,3.5,0,0,0,4.3,0.012,0.022,2,0.002,0.0047,83,0.039,0.045,791,2.1,3.6,5.1,0.0081,0.103,0.01,-,-,1.2,-,-,2.34,-,0.001,0.19,-,-,0.0022,-,-,8.8,0.0081,0.1,0.013,0.58,1.4,8.2,3.9,0,0,3.9,801.3,14.8,3.7,16.6,0.037,0.067,817.9,14.8,3.7,0.3,818.2
Wyoming,2008,0.1288,0.000375,0.00065,764.7,2.2,3.9,0,0,0,4.8,0.014,0.025,2,0.0019,0.0045,92,0.044,0.05,863.6,2.3,4,4.85,0.0074,0.0944,0.01,-,-,1.1,-,-,2.21,-,0.001,0.16,-,-,0.004,-,-,8.3,0.0074,0.095,0.012,0.56,1.5,8.1,4.3,0,0,4.3,873.5,15.2,4.1,16,0.033,0.059,889.5,15.3,4.1,-18.5,871
Wyoming,2009,0.126,0.000367,0.00063,717.8,2.07,3.6,0,0,0,4.4,0.013,0.022,1.9,0.0018,0.0043,96,0.045,0.052,820.2,2.1,3.7,4.94,0.0072,0.0914,0.01,-,-,1.1,-,-,2.13,-,0.003,0.11,-,-,0.0019,-,-,8.3,0.0072,0.094,0.0099,0.47,1.3,6.7,4,0,0,4,829.8,13.3,3.8,11.7,0.018,0.033,841.5,13.3,3.8,-26.6,814.9
Wyoming,2010,0.1022,0.000298,0.00051,730.2,2.1,3.7,0,0,0,5.1,0.015,0.026,2,0.002,0.0048,95,0.045,0.052,832.4,2.2,3.8,4.89,0.0076,0.086,0.01,-,-,1.1,-,-,2.19,-,0.002,0.12,-,-,0.0025,-,-,8.3,0.0076,0.088,0.039,0.51,1.2,6.5,4.2,0,0,4.2,842,13.4,3.9,15.8,0.029,0.054,857.7,13.4,3.9,-21.4,836.3
Wyoming,2011,0.1067,0.000311,0.00054,719.4,2.07,3.6,0,0,0,5.1,0.015,0.026,1.9,0.0018,0.0043,88,0.042,0.048,814.5,2.1,3.7,4.7,0.007,0.0792,0.01,-,-,1.1,-,-,2.21,-,0.002,0.075,-,-,0.0027,-,-,8.1,0.007,0.081,0.044,0.59,1.6,7.4,4.2,0,0,4.2,824.2,14.3,3.8,13.1,0.019,0.037,837.3,14.3,3.8,-13.1,824.2
Wyoming,2012,0.04447,0.00013,0.00022,650.9,1.87,3.3,0,0,0,4.9,0.014,0.025,1.9,0.0018,0.0042,82,0.039,0.045,739.7,1.9,3.4,4.77,0.0067,0.0704,0.01,-,-,1.1,-,-,2.14,-,0.002,0.081,-,-,0.0028,-,-,8.1,0.0067,0.072,0.046,0.62,1.5,7.2,3.7,0,0,3.7,749.4,13.5,3.4,13,0.019,0.037,762.4,13.5,3.5,20.9,783.3
Wyoming,2013,0.0509,0.000148,0.00026,613,1.76,3.1,0,0,0,4.9,0.014,0.025,1.9,0.0018,0.0043,75,0.035,0.041,694.9,1.8,3.2,4.98,0.007,0.0645,0.01,-,-,1.1,-,-,2.21,-,0.002,0.077,-,-,0.003,-,-,8.4,0.007,0.067,0.041,0.71,1.5,6.9,3.5,0,0,3.5,704.8,12.9,3.2,9.7,0.011,0.022,714.4,12.9,3.3,-6.2,708.2
Wyoming,2014,0.04861,0.000142,0.00024,628.4,1.81,3.2,0,0,0,4.8,0.014,0.024,2.1,0.002,0.0048,73,0.034,0.04,708.3,1.9,3.3,5.5,0.0071,0.0614,0.01,-,-,1.2,-,-,2.51,-,0.002,0.055,-,-,0.0034,-,-,9.3,0.0071,0.063,0.039,0.75,1.6,6.7,3.8,0,0,3.8,719.3,13.1,3.3,8.5,0.0083,0.018,727.7,13.1,3.4,-26.2,701.5
